Erin 	Langely		195		No	L.Ac., MSOM, Dipl OM	F	http://www.oaklandrootandstem.com/ourpractitioners/#/erin-langley/	Erin Langley brings a broad palette to the art of acupuncture. Since 2005, she has studied medical applications of dream diagnosis, feng shui, and Daoist calendar sciences with Liu Ming, founder of Da Yuan Circle and Five Branches University.  She has trained with indigenous elders and healers from around the globe while recovering her own native European ancestral traditions. Her background as a writer and illustrator lends an aesthetic quality to her approach that works particularly well for facial rejuvenation.	Autoimmune	3	Pediatrics	19	Chronic Illness	5	Autoimmune Disease, Pediatrics, Diabetes Management	Personal Bio					$165	$95		Yes	We Gladly Accept Most Insurance Plans	37	Practice	info@oaklandrootandstem.com		Five Branches University	7	University of North Florida- BA English Literayure, Psychology, Religion						Yes			
Yvette	Ward	1	196	Pending	Yes	L.Ac., M.S.,	F	http://sagewellnesscenter.org/about-sage/our-team/#yvette	Yvette is a licensed acupuncturist, herbalist and primary health care physician. She began her work in 1991 and continued her studies at San Francisco State University where she received her Bachelors Degree in Psychology and Holistic Health Studies in 1995. Yvette’s specialty is in Womens Health care. Yvette has hosted many workshops and classes in the education of Chinese Medicine, Natural Hormone Balancing and Stress Reduction.	Fertility	9	Pregnancy	22	Women's Health	28	Fertility, Pegnancy Support, Postnatal Care, Menopause and Gnecological Imbalances	Personal Bio		Fertility Acupuncture Pregnancy Acupuncture Pediatric Acupuncture		http://sagewellnesscenter.org/acupuncture/	$185	$95		Yes	Sutter Health
 Aetna
 Cigna
 Health Smart
 BlueShield of California
 United Health Care	26,2,10,15,9,29	Practice	info@sagewellnesscenter.org		American College of Traditional Chinese Medicine 	#N/A	San Francisco State University / Bachelors Degree in Psychology and Holistic Health Studies	February 16, 2001					Yes			
Jenny 	Perzichilli	1	197	Pending	Yes	L.Ac., MSTCM FABORM	F	http://sagewellnesscenter.org/about-sage/our-team/#jenny	Jenny is a California State and National Board Licensed Acupuncturist. Jenny is proudly a fellow of an elite group of fertility experts worldwide ABORM. Jenny earned her Masters of Science in Traditional Chinese Medicine from Five Branches University where she is currently pursuing her Doctorate. Jenny offers support to maintain a healthy pregnancy, treat post-natal conditions, and she enjoys pediatric work as well.	Women's Health	28	Gastrointestinal & Digestive	10	Orthopedics	17	Obstetrics/Gynecology and Mens Reproductive Health Care, Digestive Conditions, Musculoskeletal Disorders	Personal Bio					$185	$95		Yes	Sutter Health
 Aetna
 Cigna
 Health Smart
 BlueShield of California
 United Health Care	26,2,10,15,9,29	Practice	info@sagewellnesscenter.org		Five Branches University 	#N/A		April 11, 2012					Yes			
Franco 	Garritano		198		No	L.Ac.	M	https://sanfranciscoacupuncturegroup.com/about/team/franco-garritano/	Franco Garritano has been involved with integrative medicine since 1997. A talented acupuncturist, Franco combines keen observation skills and a deep knowledge of the human body to help his patients achieve exceptional results. At an early age, Franco began working as an assistant at a pharmacy near his childhood home in Brooklyn—a job he would have for many years. Franco is a devoted husband and father of two sons. He spends his free time with his family playing outside, cooking and listening to music.	Orthopedics	17	Stress Management	26	Chronic Illness	5	Orthopedic Conditions, Chronic Pain, Trigger Point dry needling, Stress Relief, Adrenal Fatigue and Chronic Conditions	Personal Bio					$275	$140-$300		No	Super Bill	25	Practice			Pacific College of Oriental Medicine	14		September 21, 2005					Yes			
Jonah 	Hershowitz		199		No	L.Ac.	M	https://sanfranciscoacupuncturegroup.com/about/team/jonah-hershowitz/	Jonah Hershowitz is passionate about taking care of people. He helps those who are experiencing pain, anxiety, stress, depression, sleeplessness, fatigue, and people with cancer. Jonah loves to study, and has earned a reputation for doing everything in his power to improve his patients’ conditions. In his personal time, Jonah enjoys music, literature, film, travel, cooking, dancing, roller-skating, and most of all, spending time with his family and friends.	Stress Management	26	Mental Health	15	Fatigue	8	Pain, Anxiety, Stress, Depression, Sleeplessness, Fatigue	Personal Bio					$275	$140-$300		No	Super Bill	25	Practice			Five Branches University	7	Wesleyan University	December 16, 2003					Yes			
Jeannie 	Bianchi		200		No	L.Ac.	F	https://sanfranciscoacupuncturegroup.com/about/team/jeannie-bianchi/	For over 15 years, Jeannie has helped couples to obtain and maintain healthy pregnancies—naturally or alongside assisted technologies like IVF. Jeannie is dedicated to the women and couples she sees and the lives they are nurturing. Jeannie employs acupuncture, herbal and supplemental medicine, and nutritional guidance to address both the symptoms and the root causes of her patients’ conditions. Jeannie enjoys exploring the world through the eyes of her two sons, spending time in nature, and salsa dancing.	Pregnancy	22	Fertility	9	Pre & Postpartum	21	IVF, Post-partum, Perimenopausal	Personal Bio					$275	$140-$300		No	Super Bill	25	Practice		https://www.yelp.com/biz/jeannie-bianchi-lac-san-francisco-2	Pacific College of Oriental Medicine	14		October 15, 2004					Yes			
Mario 	Gallina		201		No	L.Ac.	M	https://sanfranciscoacupuncturegroup.com/about/team/mario-gallina/	Mario provides effective and compassionate acupuncture and health care to people suffering from acute and chronic pain. He blends western orthopedics with eastern principles to address his patients’ various neuromuscular conditions. Mario stays fit by practicing Eight Step Praying Mantis Kung Fu, a 350-year-old martial art that keeps the mind and body in harmony. Mario is a staff acupuncturist at one of the country’s top tech companies, located in Silicon Valley.	Pain Management	18	Injury	12	Sports Medicine	25	Acute and Chronic Pain, including repetitive Stress Injuries and Sports Injuries	Personal Bio					$275	$140-$300		No	Super Bill	25	Practice			American College of Traditional Chinese Medicine	4	University of California / Bachelors of Arts in Psychology	February 18, 2009					Yes			
Rebecca 	Rizzetta		202	Pending	No	L.Ac., CMT	F	http://missionsfca.com/about/	Rebecca Rizzetta is a California Licensed Acupuncturist. She has also been a Certified Massage Therapist for over 10 years and is trained in many deep-tissue and Swedish modalities. She received her Masters degree in Traditional Chinese Medicine from the American College of Traditional Chinese Medicine in 2006. She studied at Zhejiang University in Hong Zhou, China and worked in cancer, pediatric and gynecology clinics.	Pediatrics	19	Women's Health	28		#N/A	Pediatric, Women's Health, Gynecology	Personal Bio					$40 – $60	$30 – $50		Yes	More and more insurance companies are covering acupuncture services. If you think your health plan may cover acupuncture, we can give you a receipt for you to submit to your insurance company. 	25	Practice	missionsfca@gmail.com	https://www.yelp.com/biz/rebecca-rizzetta-ms-san-francisco	American College of Traditional Chinese Medicine	4	University of Evansville- BS Exercise Phusiology	October 02, 2006					Yes			
Rebekah 	Sitty		203	Pending	No	L.Ac., CMT	F	http://missionsfca.com/about/	Rebekah Sitty is a Nationally Certified and California Licensed Acupuncturist and Oriental Medicine Practitioner. She is also a Certified Massage Therapist focusing on trigger points and deep tissue work. She received her Masters degree in Traditional Chinese Medicine from the American College of Traditional Chinese Medicine in 2005. During her schooling she chose to augment her studies by taking additional classes with orthopedic specialists.	General Acupuncture	11		#N/A		#N/A	General Acupuncture	General Practice					$40 – $60	$30 – $50		Yes	More and more insurance companies are covering acupuncture services. If you think your health plan may cover acupuncture, we can give you a receipt for you to submit to your insurance company. 	25	Practice	missionsfca@gmail.com	https://www.yelp.com/biz/rebekah-sitty-lac-san-francisco	American College of Traditional Chinese Medicine	4	Carnegie Mellon University	April 27, 2006					Yes			
Jennifer 	Taylor		204	Pending	No	L.Ac.	F	http://missionsfca.com/about/	Jennifer Taylor earned her B.A. with Honors from St. John’s College in Santa Fe, NM, and her M.S. from the Five Branches Institute of Traditional Chinese Medicine in Santa Cruz, CA. Jennifer came to this healing profession through her own personal sports injury in which she experienced the amazing abilities of acupuncture to heal and bring about recovery on a deep and sustained level. Jennifer completed an advanced clinical internship in Sports Injury/Orthopedics with a focus on Muscle Channel Theory.	Sports Medicine	25	Injury	12	Orthopedics	17	Sports Injury/Orthopedics, Spinal Cord Injuries and Musculoskeletal Conditions	Personal Bio					$40 – $60	$30 – $50		Yes	More and more insurance companies are covering acupuncture services. If you think your health plan may cover acupuncture, we can give you a receipt for you to submit to your insurance company. 	25	Practice	missionsfca@gmail.com		Five Branches University	7		May 11, 2006					Yes			
Stephanie 	Haney		205	Pending	No	L.Ac.	F	http://missionsfca.com/about/	Stephanie Haney is a licensed acupuncturist and massage therapist, Stephanie provides integrative healthcare based on the traditions of Chinese medicine. Stephanie successfully treats pain and sports injuries, supports reproductive and hormonal health, and emotional well being. Stephanie brings over 15 years experience in reproductive health services and advocacy. Whether studying monastic art in Japan, sustainable agriculture in India, or initiating a community acupuncture clinic in Costa Rica, Stephanie is a traveler by heart and deeply awed by the beauty tucked in every corner of the world.	Injury	12	Sports Medicine	25	Endocrine	7	Pain and Sports Injuries, Supports Reproductive and Hormonal Health, and Emotional Well Being	Personal Bio					$40 – $60	$30 – $50		Yes	More and more insurance companies are covering acupuncture services. If you think your health plan may cover acupuncture, we can give you a receipt for you to submit to your insurance company. 	25	Practice	missionsfca@gmail.com		American College of Traditional Chinese Medicine	4		May 11, 2015					Yes			
Melissa 	Hicks		206	Pending	Yes	M.S., L.Ac.	F	http://missionsfca.com/about/	Melissa Hicks received her Master’s of Science in Traditional Chinese Medicine from the American College of Chinese Medicine. She has interned and studied in China with doctors from Zhejiang Chinese Medical University in Hangzhou, Zhejiang Province. She practices internal and preventative medicine with special interest in pain management, sleep disorders, emotional stress and women’s health.	Pain Management	18	Sleep Disorders	24	Mental Health	15	Pain Management, Sleep Disorders, Emotional Stress and Women’s Health.	Personal Bio					$40 – $60	$30 – $50		Yes	More and more insurance companies are covering acupuncture services. If you think your health plan may cover acupuncture, we can give you a receipt for you to submit to your insurance company. 	25	Practice	missionsfca@gmail.com	https://www.yelp.com/biz/melissa-p-hicks-l-ac-san-francisco	American College of Traditional Chinese Medicine	4	James Madison University- BBA	May 09, 2013					Yes			
Jenn 	Holley		207	Pending	No	L.Ac.	F	http://missionsfca.com/about/	Jenn Holley, L.Ac. received her Masters degree in Traditional Chinese Medicine from the American College of Traditional Chinese Medicine in San Francisco. She is a licensed acupuncturist and herbalist and has worked in San Francisco and the Bay Area since 2007. She has been a staff acupuncturist for the SF AIDS Foundation.  Jenn has a special interest in auricular acupuncture and community medicine.	Fertility	9	Women's Health	28		#N/A	Fertility, Women's Health	Personal Bio					$40 – $60	$30 – $50		Yes	More and more insurance companies are covering acupuncture services. If you think your health plan may cover acupuncture, we can give you a receipt for you to submit to your insurance company. 	25	Practice	missionsfca@gmail.com		American College of Traditional Chinese Medicine	4		February 21, 2007					Yes			
Erica 	McDonnell		208	Pending	Yes	DACM, L.Ac.	F	http://missionsfca.com/about/	Erica McDonnell is a California Licensed Acupuncturist. She received both her Masters of Science in Traditional Chinese Medicine and her Doctorate of Acupuncture and Chinese Medicine from the American College of Traditional Chinese Medicine in San Francisco. She utilizes both acupuncture and herbs to aid the body in neuro-muscular reeducation and healing.  Erica has also been trained in the use of other Chinese medicine modalities including cupping, Gua Sha, Tui Na, Moxabustion, and electrical stimulation.	Fatigue	8	Gastrointestinal & Digestive	10	Sleep Disorders	24	Fatigue, Chronic and Acute Musculoskeletal Pain, Insomnia, and Digestive Disorders.	Personal Bio					$40 – $60	$30 – $50		Yes	More and more insurance companies are covering acupuncture services. If you think your health plan may cover acupuncture, we can give you a receipt for you to submit to your insurance company. 	25	Practice	missionsfca@gmail.com		American College of Traditional Chinese Medicine	4	UCLA- BS Biological Anthropology	May 02, 2017					Yes			
Eric 	Rosenberg		209	Pending	No	L.Ac., CMT	M	http://missionsfca.com/about/	Eric Rosenberg is a California state licensed Acupuncturist and certified massage therapist. He received his Master’s of Science in Traditional Chinese Medicine from the American College of Traditional Chinese Medicine in San Francisco with certificates in both Shiatsu and Tui Na therapy. He aims to affect the body at a deep neurophysiological level, to relax the soft tissues and alleviate pain. When he is not working or studying, Eric enjoys riding his bicycle around San Francisco, playing music, and hiking around the various trails of the Bay.	Orthopedics	17	Injury	12	Pain Management	18	Musculoskeletal Injuries and Pain Management	Personal Bio					$40 – $60	$30 – $50		Yes	More and more insurance companies are covering acupuncture services. If you think your health plan may cover acupuncture, we can give you a receipt for you to submit to your insurance company. 	25	Practice	missionsfca@gmail.com	https://www.yelp.com/biz/eric-rosenberg-lac-san-francisco-2	American College of Traditional Chinese Medicine	4		September 21, 2016					Yes			
Linda	Wu		210	Pending	No	L.Ac, CMT	F	http://missionsfca.com/about/	Linda Bizheng Wu is a licensed acupuncturist and certified massage therapist in California. She graduated from the Master of Chinese Medicine program at the American College of Traditional Chinese Medicine (ACTCM). She recently completed an externship in the Acupuncture and Tuina department at the busiest Chinese Medicine hospital in Chengdu, China. She is known for her expert diagnostic and hands-on bodywork skills and her thoughtful and compassionate care. Prior to Chinese medicine, Linda worked for 10+ years in I.T. She loves backpacking around the globe and tries to learn how to cook a different dish in each place she visits.	Injury	12	Stress Management	26		#N/A	Work-related Injuries, Stress Management	Personal Bio					$40 – $60	$30 – $50		Yes	More and more insurance companies are covering acupuncture services. If you think your health plan may cover acupuncture, we can give you a receipt for you to submit to your insurance company. 	25	Practice	missionsfca@gmail.com		American College of Traditional Chinese Medicine 	#N/A		September 22, 2016					Yes			
Alexandria 	Steppe		211	Pending	No	L.Ac, LMT/CMT	F	http://missionsfca.com/about/	Alexandria Steppe is a licensed Massage Therapist since 2011. Alexandria has worked in gyms, spas, private practice, as well as in-home & corporate massage in New York City, New Jersey and now San Francisco.  She likes to combine techniques from massage modalities to customize a session for each client based on their needs and lifestyle. She graduated from the American College of Traditional Chinese Medicine in April 2017. Alex’s goal is to listen to her clients and assist them in achieving wellness, reduce stress and relieve pain from injury and overuse.	Stress Management	26	Pain Management	18	Autoimmune	3	Stress/Tension, Fatigue, Lower Back Pain, Overuse Syndromes such as Tendinitis and Carpal Tunnel Syndrome, Sciatica, Post Surgery Recovery, Multiple Sclerosis and Rheumatoid Arthritis.	Personal Bio					$40 – $60	$30 – $50		Yes	More and more insurance companies are covering acupuncture services. If you think your health plan may cover acupuncture, we can give you a receipt for you to submit to your insurance company. 	25	Practice	missionsfca@gmail.com		American College of Traditional Chinese Medicine	4		October 03, 2017					Yes			
Michelle 	Medina		212	Pending	No	L.Ac.	F	http://missionsfca.com/about/	Michelle Medina is a California Licensed Acupuncturist and Herbalist. She holds a Master of Science Degree in Oriental Medicine from Acupuncture and Integrative Medicine College, Berkeley and has completed certificates in Swedish Massage, Polarity, and Medical Qigong. One of the most satisfying aspects of her job is connecting with her patients and seeing them shift closer to their health goals with acupuncture. In her free time, Michelle enjoys listening to podcasts, climbing, spending time with friends and reading in quiet cafes.	General Acupuncture	11		#N/A		#N/A	General Acupuncture	General Practice					$40 – $60	$30 – $50		Yes	More and more insurance companies are covering acupuncture services. If you think your health plan may cover acupuncture, we can give you a receipt for you to submit to your insurance company. 	25	Practice	missionsfca@gmail.com		Acupuncture & Integrative Medicine College	3		November 02, 2015					Yes			
Elanita 	Korian		213	Doesn't Want to be Included	Yes	L.Ac., M.S. 	F	http://www.integrativemedicinesf.com/elanita.html	​​Elanita Korian is a California Licensed and National Diplomat in Acupuncture and Chinese Medicine. She graduated from California State University Northridge receiving her B.A. in Psychology and minor in Biology. Elanita earned her Masters of Science in Traditional Oriental Medicine from the Pacific College of Oriental Medicine, San Diego. Elanita is trained in a variety of acupuncture styles and specializes in both Japanese Meridian Therapy (Kiiko Style and Ikeda methods) and Balance Method theory. Elanita has participated in a multicenter research study by the University of Western Sydney, Center for Complementary Medicine Research.	Women's Health	28	Fertility	9	Pregnancy	22	Women’s Health, Fertility and Pregnancy	Personal Bio		fertility, pregnancy, pain management, and emotional health			$135	$90		Yes	We are happy to help you verify if your insurance plan has acupuncture coverage.	34	Practice	Elanita@IntegrativeMedicineSF.com		Pacific College of Oriental Medicine	14	California State University Northridge / B.A. in Psychology and minor in Biology	September 21, 2012					Yes			
Dawna 	Ara		214	Doesn't Want to be Included	No	L.Ac., M.S.	F	http://www.integrativemedicinesf.com/dawna.html	Dawna Ara received her Master’s Degree from the Acupuncture & Integrative Medicine College in Berkeley, Ca. She studied functional medicine from the Institute of Functional Medicine as well as completed a functional medicine mentorship with the Kalish Institute. She works with combining these two worlds to offer a unique course of treatment for her patients. She uses acupuncture, functional medicine lab testing, nutritional supplements, herbal remedies, bodywork, and dietary and lifestyle recommendations that are carefully chosen to be personal to you and your story.	Women's Health	28	Pain Management	18		#N/A	Women’s Health and Pain Management	Personal Bio					$135	$90		Yes	We are happy to help you verify if your insurance plan has acupuncture coverage.	34	Practice	​Admin@IntegrativeMedicinesf.com	https://www.yelp.com/biz/dawna-ara-lac-pasadena	Acupuncture & Integrative Medicine College	3		August 26, 2009					Yes			
Laurie 	Terzo		215	Doesn't Want to be Included	No	DAOM, L.Ac.	F	http://www.integrativemedicinesf.com/laurie.html	Laurie Terzo is licensed by the Acupuncture Board of California in both acupuncture and herbal medicine. Laurie graduated with a Doctorate in Acupuncture and Oriental Medicine (DAOM) from the American College of Traditional Chinese Medicine in San Francisco with a dual specialty in Women’s Health and Pain Management. She is an expert in acupuncture and herbal medicine and uses a holistic approach to treating each person. She combines acupuncture, herbal medicine, lifestyle recommendations, lab work, and nutritional recommendations to create an individualized treatment. Laurie currently resides in Portland but is available for long distance consultation and treatment by appointment only.	Women's Health	28	Mental Health	15	Pain Management	18	Women’s Health & Fertility issues, including Stress/Anxiety, Depression, Headaches/Migraines, and Pain Conditions.	Personal Bio					$135	$90		Yes	We are happy to help you verify if your insurance plan has acupuncture coverage.	34	Practice	​Admin@IntegrativeMedicinesf.com	https://www.yelp.com/biz/laurie-terzo-daom-lac-faborm-portland	American College of Traditional Chinese Medicine	4		March 28, 2002					Yes			
Jennifer 	Scheible		216		No	L.Ac.	F	http://www.saranaca.org/about/meet-us/	Jennifer Scheible is a licensed acupuncturist and a Bay Area native, she grew up in the East Bay. She loves to explore California’s nature and culture. She also love dance, yoga, neighborhood strolls, cooking, a good read, gardening (newest hobby) and her family. She is passionate about acupuncture and its capacity to inspire hope, compassion, and empowerment.	General Acupuncture	11		#N/A		#N/A	General Acupuncture	General Practice	Yes		allergies, asthma, anxiety, arthritis, back pain, colds, cough, effects of chemotherapy, fatigue, headache, low immunity, indigestion, muscle injuries, PMS, numbness, skin problems, and stress.		$20-40 + $10 Paperwork fee	Does not list		Doesn't Say		#N/A	Practice	sarana.acu@gmail.com	https://www.yelp.com/biz/jennifer-scheible-lac-east-west-sf-bernal-heights-san-francisco-4	Acupuncture and Integrative Medicine College	#N/A	San Francisco State/ Geography BA	April 29, 2014					Yes			
Sean 	Carson		217		No	L.Ac.	M	http://www.saranaca.org/about/meet-us/	Sean Carson was born and raised in Californian suburbia. After escaping to UC Davis in the early 90s, he found himself unexpectedly studying tai chi, qi gong, and Chinese herbal medicine with a local master who indelibly influenced my life. This fortuitous meeting led to him becoming a herbal pharmacist and assistant to one of the few local acupuncturists. He believes that sometimes the river of life has other things in store for us, and the challenges he faced have made him a more mature and grounded practitioner today.	General Acupuncture	11		#N/A		#N/A	General Acupuncture	General Practice					$20-40 + $10 Paperwork fee	Does not list		Doesn't Say		#N/A	Practice	sarana.acu@gmail.com			#N/A		October 11, 2011					Yes			
Tatyana 	Ryevzina		218		No	L.Ac.	F	http://www.saranaca.org/about/meet-us/	Tatyana Ryevzina grew up in the Soviet Union and immigrated to the United States as a teen, living in New York and Chicago before moving to the Bay Area in 1998. She's involved with various healing and spiritual traditions for over 20 years and have been practicing acupuncture and Chinese herbal Medicine since 2003. She loves running as a form of exercise. She is a step-mom, an empty nester, a fermenter, and a (sporadic) meditator.	General Acupuncture	11		#N/A		#N/A	General Acupuncture	General Practice					$20-40 + $10 Paperwork fee	Does not list		Doesn't Say		#N/A	Practice	sarana.acu@gmail.com		Acupuncture and Integrative Medicine College	#N/A		March 04, 2003					Yes			
Pamela O’Malley 	Chang		219		No	L.Ac.	F	http://www.saranaca.org/about/meet-us/	Pamela O’Malley Chang grew up in Massachusetts, daughter of a Chinese immigrant biologist father and a Chinese-American librarian mother. After 20 years of practicing architecture/civil engineering, and a bout with early-stage ovarian cancer, she received a Master of Science in Traditional Chinese Medicine from the Academy of Chinese Culture and Health Sciences in Oakland, California and she's licensed to practice acupuncture in California. She was a volunteer at the Charlotte Maxwell Clinic—a clinic that offers free alternative-therapy care for low-income women with cancer for many years. Outside of work, she is mostly-mediocre violinist, swimmer, and tai-chi practitioner.	General Acupuncture	11		#N/A		#N/A	General Acupuncture	General Practice					$20-40 + $10 Paperwork fee	Does not list		Doesn't Say		#N/A	Practice	sarana.acu@gmail.com		Academy of Chinese Culture and Health Sciences	2	Architecture/Civil Engineering	October 18, 2007					Yes			
Jen 	Cowing		220		No	L.Ac.	F	http://www.saranaca.org/about/meet-us/	Jen Cowing was born in the Bay Area and raised in Plymouth, Massachusetts. She studied acupuncture at American College of Traditional Chinese Medicine in San Francisco. She always appreciated dualities in life: East and West, tradition and innovation, and—later, studying Daoism and Anthropology at Boston University—yin and yang. When she's not doing acupuncture, she'll probably seeking out new music and delicious food, biking around, drinking wine and taking pictures of her cat, or running away from the geese at Lake Merritt.	General Acupuncture	11		#N/A		#N/A	General Acupuncture	General Practice					$20-40 + $10 Paperwork fee	Does not list		Doesn't Say		#N/A	Practice	sarana.acu@gmail.com	https://en.yelp.com.ph/biz/jennifer-cowing-acupuncture-oakland	American College of Traditional Chinese Medicine	4	Boston University / Daoism and Anthropology	February 04, 2014					Yes			
Ozben 	Felek		221		No	L.Ac.	F	http://www.saranaca.org/about/meet-us/	Ozbel Felek is a licensed acupuncturist and herbalist. Prior to her Chinese Medicine education, she studied industrial engineering. Although she enjoyed working to optimize complex systems and processes, her career path was missing something unidentifiable. Upon arrival to the United States, she was introduced to Asian philosophies and became an ardent student of Tai Chi Chuan, Aikido, and Traditional Chinese tea ceremony. She received certification to practice therapeutic Tui Na massage, and subsequently completed her Master’s in Traditional Chinese Medicine.	General Acupuncture	11		#N/A		#N/A	General Acupuncture	General Practice					$20-40 + $10 Paperwork fee	Does not list		Doesn't Say		#N/A	Practice	sarana.acu@gmail.com		Academy of Chinese Culture and Health Sciences	2	Galatasaray Üniversitesi- BS	April 26, 2016					Yes			
Amanda Quvus 	Kawanami		222		No	L.Ac.	F	http://www.saranaca.org/about/meet-us/	Amanda Quvus Kawanami grew up with the idea that mainstream medicine was what you did when there was no other resort. The first thing was always food, tea, and some ritual. She was raised in a Puerto Rican home where “Santeria” was a part of life.  At home you will find her in the kitchen with her husband and daughter exploring new recipes, often while singing! She is currently learning Japanese and fluent in Spanish.	General Acupuncture	11		#N/A		#N/A	General Acupuncture	General Practice					$20-40 + $10 Paperwork fee	Does not list		Doesn't Say		#N/A	Practice	sarana.acu@gmail.com			#N/A		October 05, 2011					Yes			
Joëlle 	Dussuyer		223		No	L.Ac.	F	https://sf-acupuncture.com/about/	Joëlle Dussuye is a licensed acupunturist specializes in general, reproductive, and sports/work injury practice; multiple modalities. After completing a Masters in Biology from the University of Lyon, Joelle turned her attention to the healing arts. For six years she practiced Shiatsu massage while completing her training in Acupuncture at the San Francisco School of Acupuncture.	Fertility	9	Sports Medicine	25	Injury	12	Reproductive, and Sports/Work Injury Practice	Personal Bio					Does not list	Does not list		Doesn't Say		#N/A	Practice		https://www.yelp.com/biz/joelle-dussuyer-l-ac-san-francisco-3	San Francisco School of Acupuncture	#N/A	University of Lyon /  Masters in Biology	August 25, 1988					Yes			
Mitsuko 	Ishimaru-Cortez		224		No	ND, L.Ac.	F	http://www.stillpointsf.com/dr-mitsuko-ishimaru-cortez-nd-lac-owner.html	Mitsuko (Mimi) Ishimaru Cortez is a California state board licensed Naturopathic Doctor as well as a licensed acupuncturist. Mimi has diverse background. She was a financial analyst in high tech company before changing her career 180 degree to be a doctor of naturopathic medicine. As a native Japanese who has received American education, Mitsuko has been very fortunate to learn directly from well-renowned Japanese acupuncture masters by assisting and translating their seminars held both in California and in Japan. She is also one of very few practitioners who performs Japanese style facial rejuvenation technique.	Chronic Illness	5	Women's Health	28	Mental Health	15	Chronic Disease, Women’s Health, Anti-aging Therapies, Mental/Emotional Health,Ppain Management, and Infertility	Personal Bio					Does not list	Does not list		Doesn't Say		#N/A	Practice	mimi@stillpointsf.com		Acupuncture and Integrative College	#N/A	Canadian College of Naturopathic Medicine / Doctorate degree in Naturopathic medicine	September 24, 2012					Yes			
Yasunori 	Kiba		225		No	L.Ac., RN.	M	http://www.stillpointsf.com/yasunori-kiba-lac.html	Yasunori Kiba is a licensed acupuncturist in both California and Japan, Yasu Kiba has worked with athletes for more than 10 years. In Tokyo, he worked for professional men’s basketball teams as a full-time acupuncturist, trainer and massage therapist. He integrates Traditional Chinese Medicine and Western strategies for optimal effectiveness. Yasu also earned BSN (Bachelor degree of Science in Nursing) from Emory University and obtain RN from state of Georgia and California.	Pain Management	18	Sports Medicine	25	Injury	12	Acute and Chronic Pain Management and Sports Injuries	Personal Bio					Does not list	Does not list		Doesn't Say		#N/A	Practice	Admin@StillpointSF.com			#N/A	Emory University / Bachelor degree of Science in Nursing	September 25, 2015					Yes			
Nikole 	Maxey		226		Yes	L.Ac.	F	https://www.berkeley-acupuncture.com/about-us/	Nikole is a California state licensed acupuncturist and herbalist.  She spent three years in the Peace Corps in the Ivory Coast and Madagascar, where she participated in many development projects and learned about the importance in health education all over the world. Nikole just adores supporting couples on their fertility journey. Drawing on her experience with her own fertility challenges, which eventually led to the birth of two beautiful daughters, she shines and thrives in providing support for people on the path to parenthood. Nikole earned her Master’s degree in Traditional Chinese Medicine from Southwest Acupuncture College in 2009.	Endocrine	7	Autoimmune	3	Gastrointestinal & Digestive	10	Hormonal Balance, Pain Management, Thyroid Disorders, Digestive Health and Autoimmunity.	Personal Bio					$150	$95		Yes	Cigna
 United Healthcare
 Aetna
 Sutter Select
 IATSE
 Harrington Health	10,2,29,26,35,36	Practice	nikole@berkeley-acupuncture.com		Southwest Acupuncture College	19	UC Boullder- BS Environmental Studies	September 19, 2013					Yes			
Deanna 	Tasi		227		Yes	L.Ac.	F	https://www.berkeley-acupuncture.com/about-us/	Deanna Tasi has already given over 10,000 treatments. She specializes in pain management, emotional wellness and is a relaxation and sleep specialist. She earned her Master’s degree in Traditional Chinese Medicine at the Academy of Chinese Culture and Health Sciences in Oakland, and is licensed in the state of California. She is a long-time advocate for our environment, she sees the relationship with our bodies and our lifestyles as an intricate part of how we impact the world around us. Deanna’s motto is “When we take care of ourselves, everyone benefits”	Sleep Disorders	24	Mental Health	15	Stress Management	26	Pain Management, Emotional wellness and is a relaxation and Sleep Specialist.	Personal Bio					$150	$95		Yes	Cigna
 United Healthcare
 Aetna
 Sutter Select
 IATSE
 Harrington Health	10,2,29,26,35,36	Practice	deanna@berkeley-acupuncture.com		Academy of Chinese Culture and Health Sciences	2	University of Minnesota / Biosystems and Agricultural Engineering	September 20, 2012					Yes			
Treasure 	De La Cruz		228		Yes	L.Ac.	F	https://www.berkeley-acupuncture.com/about-us/	Treasure De La Cruz is a California State Licensed Acupuncturist and Nationally Licensed Diplomate of Oriental Medicine. She earned her Master’s degree from American College of Traditional Chinese Medicine across the bay in San Francisco.  She studied Nutrition at Virginia and has been a yoga teacher for 10 years. Her 15 years as a healer gives her a deep understanding of the body. Treasure loves connecting to nature by taking walks in the park with her husband, daughter and their dog, Jupiter, swimming in the bay and medicine making, which includes cooking.	Fertility	9	Pain Management	18		#N/A	Fertility and Pain Management Specialists	Personal Bio					$150	$95		Yes	Cigna
 United Healthcare
 Aetna
 Sutter Select
 IATSE
 Harrington Health	10,2,29,26,35,36	Practice	treasure@berkeley-acupuncture.com 	https://www.yelp.com/biz/treasure-de-la-cruz-lac-cmt-san-francisco	American College of Traditional Chinese Medicine	4	Virginia Tech / Bachelor’s of Science Degree in Human Nutrition and Food Science	September 16, 2016					Yes			
